1.457487048382232153e+01
1.407808357533219912e+01
1.008167248350654255e+01
2.017353189834155458e+01
1.160883348990217101e+01
1.530089740500405071e+01
1.271280087744883502e+01
1.101336918111179308e+01
1.576671432386208238e+01
2.015018243204450954e+01
1.661565744361188379e+01
1.518954496515796748e+01
1.437025161740641721e+01
1.249539958451010868e+01
1.620585847462243123e+01
1.220954900248432651e+01
1.516820917845964445e+01
1.415175492539800750e+01
1.136390301180938955e+01
1.278340249411114371e+01
1.386628261040693566e+01
1.561415352660547029e+01
1.165004234542271000e+01
1.561995000690436797e+01
1.285443869671634687e+01
2.028542127689878782e+01
1.627236141704151962e+01
1.692548269364576896e+01
1.668293739210979965e+01
1.530875058765305319e+01
1.521316194737499039e+01
9.231753079158540487e+00
1.323919195616752553e+01
1.154088096312260170e+01
1.455317233404194432e+01
1.428903550427959601e+01
1.231445858548865324e+01
1.784314824101655006e+01
1.198856238605952029e+01
1.403823698545194176e+01
1.232543729295500157e+01
1.059725612838998288e+01
1.542648158782054502e+01
2.075844000587085603e+01
1.658695080695718005e+01
1.614783039219904026e+01
1.319806210107815225e+01
1.769426669822503584e+01
8.090805990282277094e+00
1.948030604252189946e+01
1.334010297800460343e+01
1.400867958444376704e+01
1.470986139712068841e+01
1.221468351301874300e+01
1.551719569405278953e+01
1.505828838019840532e+01
1.176977412794502698e+01
1.051128602913739307e+01
1.762985825121978678e+01
1.709976381638000120e+01
1.628087951282091339e+01
1.497359471650047347e+01
1.500940565613707456e+01
1.681878342730755094e+01
1.188711229099293476e+01
1.194087534235435299e+01
1.217393930796631807e+01
1.518196338916327903e+01
1.514950389174250134e+01
1.163440351796475092e+01
1.884389866050333850e+01
1.224081518295434634e+01
1.532122727285795705e+01
1.339634690633543634e+01
1.234947520560318956e+01
1.356357416080649081e+01
1.708216666732104372e+01
1.536127396036671300e+01
1.579070748581776584e+01
1.327287546479523250e+01
1.672925130353468148e+01
1.119780993639770372e+01
1.073007111956640713e+01
1.746532383734696126e+01
1.438555593341919803e+01
1.383258592940585885e+01
1.054557120598530418e+01
1.382321096491845580e+01
1.611075532210609040e+01
1.005217722559196503e+01
9.451612322945692313e+00
1.460223924203124213e+01
1.118248955359714714e+01
1.812467077515572456e+01
1.213911067646358433e+01
1.681557583735889949e+01
1.565974925744463775e+01
1.681319286415398651e+01
1.740869675918404624e+01
1.106107315800077018e+01
1.420434646923547639e+01
1.098158790429977927e+01
1.113121376077705271e+01
1.470770462935748668e+01
1.795390384431123820e+01
1.076684867166247628e+01
1.836989384042423268e+01
9.521428715149351518e+00
1.655877175641338184e+01
9.748021297335544233e+00
1.179385077070267052e+01
1.664727213548659535e+01
1.452714918637852293e+01
1.716326032632961684e+01
1.528779116889726275e+01
1.770021461062687251e+01
1.182583424261039085e+01
1.254474466964891377e+01
1.362003734634501484e+01
1.345575348559675355e+01
1.309057415072129160e+01
1.199857407738989323e+01
1.114303359743680311e+01
1.327143767383264183e+01
1.204724662700545679e+01
1.730928211015686458e+01
1.728056457176526806e+01
